GO:0019773	2.022	5	0.0330300000	0.4914046000	5	11	11	proteasome core complex, alpha-subunit complex	108008552,108008719,108010228,108017086,108010589
GO:0007266	5.303	8	0.0331100000	0.4914046000	8	9	10	Rho protein signal transduction	108021334,108016839,108011141,108011277,108005563,108006223,108010200,108019620
GO:0031011	3.173	6	0.0348300000	0.4914046000	6	10	12	Ino80 complex	108018612,108017563,108015069,108011561,108011834,108016790
GO:0001676	7.264	11	0.0348400000	0.4914046000	11	16	16	long-chain fatty acid metabolic process	108008503,139353152,108019245,108008708,108011538,108010263,108010264,108020729,108005116,108019800,108014181
GO:0010181	4.202	7	0.0358300000	0.4914046000	7	10	14	FMN binding	108006666,108019110,108013813,108004954,108010087,108021112,108012352
GO:0007155	13.792	17	0.0362900000	0.4914046000	17	19	19	cell adhesion	118877974,108013709,108008364,108021378,108012480,108011139,108015555,108016914,108008660,108019288,108013119,108021735,108010222,108010200,108009322,108008077,108017100
GO:0000049	10.194	15	0.0370700000	0.4914046000	15	31	31	tRNA binding	108013729,108006730,108004924,108008591,108010027,108013987,108014466,108013103,108016304,108007454,108005627,108007506,108018246,108009547,108015312
GO:0004722	8.684	13	0.0381400000	0.4914046000	13	28	31	protein serine/threonine phosphatase activity	108018659,108019116,108016889,108007179,108019460,108008799,108015212,108006427,108012220,108016779,108009589,108021254,108011037
GO:0008308	1.638	4	0.0382200000	0.4914046000	4	5	5	voltage-gated monoatomic anion channel activity	108010740,108011155,108008479,108021279
GO:0051726	6.594	10	0.0395300000	0.4914046000	10	14	14	regulation of cell cycle	108015746,108017774,108006222,108009318,108016533,108017825,108014025,108019796,108019868,108008329
GO:0005681	7.039	11	0.0408400000	0.4914046000	11	25	25	spliceosomal complex	108021438,108014301,108011258,108016972,136116481,108012803,108006202,108011546,108018188,108015327,108006559
GO:0006886	28.486	36	0.0409000000	0.4914046000	36	89	91	intracellular protein transport	108018627,108008426,108019069,108004819,108020048,108019093,108016877,108006745,108017473,108009851,108021533,108012520,108016908,108004984,108011264,108016929,108005543,108012602,108011396,108014429,108015761,108006983,108018959,108006114,108007453,108014529,108015172,108009426,108009392,108018403,118877357,108021146,108016783,108015481,108020874,108014997
GO:0016192	18.112	24	0.0410200000	0.4914046000	24	54	56	vesicle-mediated transport	108018627,108007993,108020048,108019082,108017473,108009851,108016908,108012526,108004984,108011264,108009952,108021666,108018959,108017673,108014524,108007589,108005802,108017997,108005184,118877357,108009491,108017219,108014997,108012379
GO:0043066	6.958	10	0.0411400000	0.4914046000	10	14	14	negative regulation of apoptotic process	108014269,108013190,108010015,108018045,108013200,108017774,108009404,108014025,108015330,108021201
GO:0000407	4.892	8	0.0413800000	0.4914046000	8	12	12	phagophore assembly site	108004843,108007276,108006975,108015001,108010104,108013211,108018176,108015927
GO:0006801	2.422	5	0.0430600000	0.5071872549	5	7	7	superoxide metabolic process	108009764,108009993,108010023,108016481,108011766
GO:0006366	4.725	8	0.0454200000	0.5309778846	8	16	16	transcription by RNA polymerase II	108006646,108010268,108004580,108007657,108018454,108013510,108016784,108008321
GO:0008235	10.509	14	0.0468600000	0.5409479245	14	16	16	metalloexopeptidase activity	108008405,108009918,108009919,108008893,108010292,108008915,108010305,108008112,108008111,108008168,108009569,108009572,108009570,108009571
