"LON","LAT","YEAR","MO","DY","HR","RH2M","T2M","PRECTOTCORR","city"
-84.5378,37.9731,2022,5,17,0,80.39,18.01,0.05,"Lexington"
-84.5378,37.9731,2022,5,17,1,80.99,16.78,0,"Lexington"
-84.5378,37.9731,2022,5,17,2,81.62,16.36,0,"Lexington"
-84.5378,37.9731,2022,5,17,3,83.35,15.43,0,"Lexington"
-84.5378,37.9731,2022,5,17,4,85.76,14.45,0,"Lexington"
-84.5378,37.9731,2022,5,17,5,88,13.74,0,"Lexington"
-84.5378,37.9731,2022,5,17,6,89.83,13.11,0,"Lexington"
-84.5378,37.9731,2022,5,17,7,90.86,12.6,0,"Lexington"
-84.5378,37.9731,2022,5,17,8,91.83,12.19,0,"Lexington"
-84.5378,37.9731,2022,5,17,9,92.95,11.83,0,"Lexington"
-84.5378,37.9731,2022,5,17,10,93.84,11.58,0,"Lexington"
-84.5378,37.9731,2022,5,17,11,87.61,13.71,0,"Lexington"
-84.5378,37.9731,2022,5,17,12,79.79,15.89,0,"Lexington"
-84.5378,37.9731,2022,5,17,13,75.43,18.47,0,"Lexington"
-84.5378,37.9731,2022,5,17,14,61.8,21.58,0,"Lexington"
-84.5378,37.9731,2022,5,17,15,54.58,23.45,0,"Lexington"
-84.5378,37.9731,2022,5,17,16,51.28,24.56,0,"Lexington"
-84.5378,37.9731,2022,5,17,17,50.03,25.25,0,"Lexington"
-84.5378,37.9731,2022,5,17,18,50.02,25.65,0,"Lexington"
-84.5378,37.9731,2022,5,17,19,50.58,25.82,0,"Lexington"
-84.5378,37.9731,2022,5,17,20,51.29,25.81,0,"Lexington"
-84.5378,37.9731,2022,5,17,21,52.18,25.62,0,"Lexington"
-84.5378,37.9731,2022,5,17,22,55.2,25.09,0,"Lexington"
-84.5378,37.9731,2022,5,17,23,65.3,23.55,0,"Lexington"
-84.5378,37.9731,2022,5,18,0,72.17,21.05,0,"Lexington"
-84.5378,37.9731,2022,5,18,1,65.83,20.39,0,"Lexington"
-84.5378,37.9731,2022,5,18,2,65.45,19.94,0,"Lexington"
-84.5378,37.9731,2022,5,18,3,70.44,18.87,0,"Lexington"
-84.5378,37.9731,2022,5,18,4,68.86,18.97,0,"Lexington"
-84.5378,37.9731,2022,5,18,5,69.62,18.62,0,"Lexington"
-84.5378,37.9731,2022,5,18,6,76.88,16.92,0,"Lexington"
-84.5378,37.9731,2022,5,18,7,82,15.57,0.07,"Lexington"
-84.5378,37.9731,2022,5,18,8,86.52,14.57,0.37,"Lexington"
-84.5378,37.9731,2022,5,18,9,88.22,14.37,0.13,"Lexington"
-84.5378,37.9731,2022,5,18,10,88.06,14.53,0,"Lexington"
-84.5378,37.9731,2022,5,18,11,83.51,16.33,0.05,"Lexington"
-84.5378,37.9731,2022,5,18,12,78.39,17.97,12.46,"Lexington"
-84.5378,37.9731,2022,5,18,13,78.55,19.11,11.07,"Lexington"
-84.5378,37.9731,2022,5,18,14,79.68,20.31,0.29,"Lexington"
-84.5378,37.9731,2022,5,18,15,70.22,22.45,0,"Lexington"
-84.5378,37.9731,2022,5,18,16,58.04,24.69,0,"Lexington"
-84.5378,37.9731,2022,5,18,17,55.05,25.73,0,"Lexington"
-84.5378,37.9731,2022,5,18,18,55.05,26.19,0.01,"Lexington"
-84.5378,37.9731,2022,5,18,19,56.95,26.08,2.36,"Lexington"
-84.5378,37.9731,2022,5,18,20,62.02,25.46,36.25,"Lexington"
-84.5378,37.9731,2022,5,18,21,70.16,24.27,38.37,"Lexington"
-84.5378,37.9731,2022,5,18,22,77.8,22.8,7.81,"Lexington"
-84.5378,37.9731,2022,5,18,23,82.98,21.69,12.05,"Lexington"
-84.5378,37.9731,2022,5,19,0,87.68,20.78,32.18,"Lexington"
-84.5378,37.9731,2022,5,19,1,91.69,20.35,40.41,"Lexington"
-84.5378,37.9731,2022,5,19,2,94.78,20.24,31.27,"Lexington"
-84.5378,37.9731,2022,5,19,3,95.98,20.01,24.32,"Lexington"
-84.5378,37.9731,2022,5,19,4,96.74,19.13,13.72,"Lexington"
-84.5378,37.9731,2022,5,19,5,97.93,18.23,8.27,"Lexington"
-84.5378,37.9731,2022,5,19,6,98.73,17.44,5.59,"Lexington"
-84.5378,37.9731,2022,5,19,7,98.94,16.8,3.55,"Lexington"
-84.5378,37.9731,2022,5,19,8,98.56,16.43,2.91,"Lexington"
-84.5378,37.9731,2022,5,19,9,97.67,16.35,2.2,"Lexington"
-84.5378,37.9731,2022,5,19,10,97.91,16.21,1.4,"Lexington"
-84.5378,37.9731,2022,5,19,11,97.14,17.85,1.11,"Lexington"
-84.5378,37.9731,2022,5,19,12,92.59,19.59,0.15,"Lexington"
-84.5378,37.9731,2022,5,19,13,85.96,21.31,0.02,"Lexington"
-84.5378,37.9731,2022,5,19,14,77.72,23.15,0.02,"Lexington"
-84.5378,37.9731,2022,5,19,15,71.58,24.77,0.05,"Lexington"
-84.5378,37.9731,2022,5,19,16,68.35,25.86,0.17,"Lexington"
-84.5378,37.9731,2022,5,19,17,66.23,26.61,0.31,"Lexington"
-84.5378,37.9731,2022,5,19,18,65.03,27.03,0.29,"Lexington"
-84.5378,37.9731,2022,5,19,19,65.19,27.19,0.66,"Lexington"
-84.5378,37.9731,2022,5,19,20,67.33,27.08,1.82,"Lexington"
-84.5378,37.9731,2022,5,19,21,71.07,26.81,2.96,"Lexington"
-84.5378,37.9731,2022,5,19,22,78.03,25.87,2.83,"Lexington"
-84.5378,37.9731,2022,5,19,23,87.67,24.08,4.95,"Lexington"
-84.5378,37.9731,2022,5,20,0,92.63,22.74,25.08,"Lexington"
-84.5378,37.9731,2022,5,20,1,94.53,21.86,94.47,"Lexington"
-84.5378,37.9731,2022,5,20,2,94.68,21.48,46.2,"Lexington"
-84.5378,37.9731,2022,5,20,3,93.98,21.75,4.04,"Lexington"
-84.5378,37.9731,2022,5,20,4,94.12,21.66,0.75,"Lexington"
-84.5378,37.9731,2022,5,20,5,93.62,21.54,3.21,"Lexington"
-84.5378,37.9731,2022,5,20,6,92.78,21.44,5.46,"Lexington"
-84.5378,37.9731,2022,5,20,7,92.52,21.21,5.25,"Lexington"
-84.5378,37.9731,2022,5,20,8,92.83,20.79,5.06,"Lexington"
-84.5378,37.9731,2022,5,20,9,92.63,20.52,3.69,"Lexington"
-84.5378,37.9731,2022,5,20,10,92.26,20.38,3.07,"Lexington"
-84.5378,37.9731,2022,5,20,11,91.74,20.49,2.22,"Lexington"
-84.5378,37.9731,2022,5,20,12,90.5,21.01,0.03,"Lexington"
-84.5378,37.9731,2022,5,20,13,88.54,22,0.03,"Lexington"
-84.5378,37.9731,2022,5,20,14,85.97,23.21,0.02,"Lexington"
-84.5378,37.9731,2022,5,20,15,80.63,24.48,0,"Lexington"
-84.5378,37.9731,2022,5,20,16,73.93,25.95,0,"Lexington"
-84.5378,37.9731,2022,5,20,17,67.08,27.56,0,"Lexington"
-84.5378,37.9731,2022,5,20,18,63.06,28.36,0,"Lexington"
-84.5378,37.9731,2022,5,20,19,61.62,28.67,0,"Lexington"
-84.5378,37.9731,2022,5,20,20,62.51,28.54,0,"Lexington"
-84.5378,37.9731,2022,5,20,21,65.39,28.07,0,"Lexington"
-84.5378,37.9731,2022,5,20,22,70.49,27.22,0,"Lexington"
-84.5378,37.9731,2022,5,20,23,76.96,25.76,0,"Lexington"
-84.5378,37.9731,2022,5,21,0,83.75,23.81,0,"Lexington"
-84.5378,37.9731,2022,5,21,1,88.95,22.48,0,"Lexington"
-84.5378,37.9731,2022,5,21,2,91.24,21.84,0,"Lexington"
-84.5378,37.9731,2022,5,21,3,93.49,21.12,0,"Lexington"
-84.5378,37.9731,2022,5,21,4,95.74,20.46,0,"Lexington"
-84.5378,37.9731,2022,5,21,5,97.74,19.92,0,"Lexington"
-84.5378,37.9731,2022,5,21,6,99.13,19.52,0,"Lexington"
-84.5378,37.9731,2022,5,21,7,99.75,19.28,0,"Lexington"
-84.5378,37.9731,2022,5,21,8,99.78,19.1,0,"Lexington"
-84.5378,37.9731,2022,5,21,9,99.46,18.86,0.01,"Lexington"
-84.5378,37.9731,2022,5,21,10,97.63,18.77,0.01,"Lexington"
-84.5378,37.9731,2022,5,21,11,92.15,19.81,0,"Lexington"
-84.5378,37.9731,2022,5,21,12,85.59,21.66,0.07,"Lexington"
-84.5378,37.9731,2022,5,21,13,80.82,23.59,0.28,"Lexington"
-84.5378,37.9731,2022,5,21,14,77.26,25.13,0.43,"Lexington"
-84.5378,37.9731,2022,5,21,15,74.38,26.2,0.71,"Lexington"
-84.5378,37.9731,2022,5,21,16,71.12,27.27,1.2,"Lexington"
-84.5378,37.9731,2022,5,21,17,68.58,28,1.16,"Lexington"
-84.5378,37.9731,2022,5,21,18,67.3,28.33,1.24,"Lexington"
-84.5378,37.9731,2022,5,21,19,67.17,28.34,2.48,"Lexington"
-84.5378,37.9731,2022,5,21,20,67.7,28.15,3.86,"Lexington"
-84.5378,37.9731,2022,5,21,21,70.92,27.46,4.75,"Lexington"
-84.5378,37.9731,2022,5,21,22,78.32,26.17,4.11,"Lexington"
-84.5378,37.9731,2022,5,21,23,86.9,24.78,3.03,"Lexington"
-84.5378,37.9731,2022,5,22,0,92.72,22.93,3.68,"Lexington"
-84.5378,37.9731,2022,5,22,1,94.82,21.9,4.51,"Lexington"
-84.5378,37.9731,2022,5,22,2,95.98,21.45,5.38,"Lexington"
-84.5378,37.9731,2022,5,22,3,96.87,21.09,4.13,"Lexington"
-84.5378,37.9731,2022,5,22,4,98.14,20.61,3.23,"Lexington"
-84.5378,37.9731,2022,5,22,5,98.65,20.12,2.96,"Lexington"
-84.5378,37.9731,2022,5,22,6,98.41,19.77,4.73,"Lexington"
-84.5378,37.9731,2022,5,22,7,97.63,19.67,5.99,"Lexington"
-84.5378,37.9731,2022,5,22,8,96.59,19.69,4.23,"Lexington"
-84.5378,37.9731,2022,5,22,9,94.88,20.03,2.52,"Lexington"
-84.5378,37.9731,2022,5,22,10,95.52,20.05,4.5,"Lexington"
-84.5378,37.9731,2022,5,22,11,95.97,20.27,6.5,"Lexington"
-84.5378,37.9731,2022,5,22,12,94.11,20.71,4.6,"Lexington"
-84.5378,37.9731,2022,5,22,13,88.96,20.31,4.56,"Lexington"
-84.5378,37.9731,2022,5,22,14,80.4,20.59,3.14,"Lexington"
-84.5378,37.9731,2022,5,22,15,74.24,21.4,2.3,"Lexington"
-84.5378,37.9731,2022,5,22,16,70.94,22.36,1.9,"Lexington"
-84.5378,37.9731,2022,5,22,17,69.4,23.07,2.72,"Lexington"
-84.5378,37.9731,2022,5,22,18,69.12,23.09,3.76,"Lexington"
-84.5378,37.9731,2022,5,22,19,69.63,22.73,3.86,"Lexington"
-84.5378,37.9731,2022,5,22,20,71.09,22.16,2.32,"Lexington"
-84.5378,37.9731,2022,5,22,21,73.56,21.29,0.68,"Lexington"
-84.5378,37.9731,2022,5,22,22,77.12,20.13,0.58,"Lexington"
-84.5378,37.9731,2022,5,22,23,83,18.69,1.57,"Lexington"
-84.5378,37.9731,2022,5,23,0,89.42,17.48,1.63,"Lexington"
-84.5378,37.9731,2022,5,23,1,92.88,16.76,0.29,"Lexington"
-84.5378,37.9731,2022,5,23,2,94.23,16.44,0.04,"Lexington"
-84.5378,37.9731,2022,5,23,3,94.67,16.2,0.02,"Lexington"
-84.5378,37.9731,2022,5,23,4,94.49,15.96,0.01,"Lexington"
-84.5378,37.9731,2022,5,23,5,93.84,15.67,0.04,"Lexington"
-84.5378,37.9731,2022,5,23,6,93.01,15.28,0.23,"Lexington"
-84.5378,37.9731,2022,5,23,7,92.13,14.79,0.64,"Lexington"
-84.5378,37.9731,2022,5,23,8,91.65,14.13,1.08,"Lexington"
-84.5378,37.9731,2022,5,23,9,91.02,13.41,1.55,"Lexington"
-84.5378,37.9731,2022,5,23,10,87.21,12.68,1.82,"Lexington"
-84.5378,37.9731,2022,5,23,11,85.26,12.2,2.83,"Lexington"
-84.5378,37.9731,2022,5,23,12,83.3,12.03,3.36,"Lexington"
-84.5378,37.9731,2022,5,23,13,82.64,12.17,3.77,"Lexington"
-84.5378,37.9731,2022,5,23,14,82.64,12.69,3.67,"Lexington"
-84.5378,37.9731,2022,5,23,15,83.44,13.48,5.71,"Lexington"
-84.5378,37.9731,2022,5,23,16,84.15,14.36,5.6,"Lexington"
-84.5378,37.9731,2022,5,23,17,84.24,15.26,4.84,"Lexington"
-84.5378,37.9731,2022,5,23,18,84.17,15.95,3.12,"Lexington"
-84.5378,37.9731,2022,5,23,19,83.55,16.47,1.66,"Lexington"
-84.5378,37.9731,2022,5,23,20,83.03,16.75,1.25,"Lexington"
-84.5378,37.9731,2022,5,23,21,82.57,16.88,1.19,"Lexington"
-84.5378,37.9731,2022,5,23,22,82.8,16.79,0.8,"Lexington"
-84.5378,37.9731,2022,5,23,23,84.5,16.4,0.48,"Lexington"
-84.5378,37.9731,2022,5,24,0,89.69,15.26,0.29,"Lexington"
-84.5378,37.9731,2022,5,24,1,93.19,14.05,0.16,"Lexington"
-84.5378,37.9731,2022,5,24,2,93.93,13.42,0.07,"Lexington"
-84.5378,37.9731,2022,5,24,3,95.17,12.74,0.02,"Lexington"
-84.5378,37.9731,2022,5,24,4,97.81,11.92,0.02,"Lexington"
-84.5378,37.9731,2022,5,24,5,99.57,11.36,0.04,"Lexington"
-84.5378,37.9731,2022,5,24,6,98.29,11.44,0.15,"Lexington"
-84.5378,37.9731,2022,5,24,7,97.45,11.44,0.66,"Lexington"
-84.5378,37.9731,2022,5,24,8,97.5,11.33,2.65,"Lexington"
-84.5378,37.9731,2022,5,24,9,97.41,11.24,3.99,"Lexington"
-84.5378,37.9731,2022,5,24,10,97.28,11.16,2.35,"Lexington"
-84.5378,37.9731,2022,5,24,11,94.06,11.97,0.91,"Lexington"
-84.5378,37.9731,2022,5,24,12,89.59,13.29,0.04,"Lexington"
-84.5378,37.9731,2022,5,24,13,85.87,15.17,0.04,"Lexington"
-84.5378,37.9731,2022,5,24,14,81.53,17.21,0.04,"Lexington"
-84.5378,37.9731,2022,5,24,15,76.05,19.4,0.03,"Lexington"
-84.5378,37.9731,2022,5,24,16,72.03,21.22,0.01,"Lexington"
-84.5378,37.9731,2022,5,24,17,69.34,22.5,0,"Lexington"
-84.5378,37.9731,2022,5,24,18,67.47,23.4,0,"Lexington"
-84.5378,37.9731,2022,5,24,19,66.98,23.79,0,"Lexington"
-84.5378,37.9731,2022,5,24,20,67.67,23.68,0,"Lexington"
-84.5378,37.9731,2022,5,24,21,69.3,23.27,0,"Lexington"
-84.5378,37.9731,2022,5,24,22,72.2,22.75,0,"Lexington"
-84.5378,37.9731,2022,5,24,23,78.92,21.81,0,"Lexington"
-84.5378,37.9731,2022,5,25,0,89.67,19.47,0.14,"Lexington"
-84.5378,37.9731,2022,5,25,1,91.73,18.21,0.31,"Lexington"
-84.5378,37.9731,2022,5,25,2,92.8,17.82,0.28,"Lexington"
-84.5378,37.9731,2022,5,25,3,94.42,17.36,0.24,"Lexington"
-84.5378,37.9731,2022,5,25,4,95.39,17.13,0.64,"Lexington"
-84.5378,37.9731,2022,5,25,5,96.24,16.97,1.37,"Lexington"
-84.5378,37.9731,2022,5,25,6,96.94,16.81,1.68,"Lexington"
-84.5378,37.9731,2022,5,25,7,96.99,16.81,1.64,"Lexington"
-84.5378,37.9731,2022,5,25,8,96.85,16.91,0.62,"Lexington"
-84.5378,37.9731,2022,5,25,9,96.66,17.01,0.07,"Lexington"
-84.5378,37.9731,2022,5,25,10,96.14,17.28,0.03,"Lexington"
-84.5378,37.9731,2022,5,25,11,94.29,18.07,0.02,"Lexington"
-84.5378,37.9731,2022,5,25,12,90.98,19.37,0.1,"Lexington"
-84.5378,37.9731,2022,5,25,13,83.97,21.44,0.99,"Lexington"
-84.5378,37.9731,2022,5,25,14,75.34,23.72,5.56,"Lexington"
-84.5378,37.9731,2022,5,25,15,72.4,25.14,12.36,"Lexington"
-84.5378,37.9731,2022,5,25,16,72.31,25.83,14.18,"Lexington"
-84.5378,37.9731,2022,5,25,17,72.15,26.19,5.6,"Lexington"
-84.5378,37.9731,2022,5,25,18,71.43,26.62,3.13,"Lexington"
-84.5378,37.9731,2022,5,25,19,71.85,26.75,3.54,"Lexington"
-84.5378,37.9731,2022,5,25,20,78.72,25.56,6.26,"Lexington"
-84.5378,37.9731,2022,5,25,21,85.18,24.75,5.39,"Lexington"
-84.5378,37.9731,2022,5,25,22,85.23,24.88,2.6,"Lexington"
-84.5378,37.9731,2022,5,25,23,86.32,24.13,1.34,"Lexington"
-84.5378,37.9731,2022,5,26,0,86.88,22.89,0.7,"Lexington"
-84.5378,37.9731,2022,5,26,1,86.31,22.02,0.42,"Lexington"
-84.5378,37.9731,2022,5,26,2,87.37,21.25,0.13,"Lexington"
-84.5378,37.9731,2022,5,26,3,87.62,20.69,0.34,"Lexington"
-84.5378,37.9731,2022,5,26,4,88.51,20.14,2.85,"Lexington"
-84.5378,37.9731,2022,5,26,5,89.73,19.64,6.76,"Lexington"
-84.5378,37.9731,2022,5,26,6,91.32,19.19,1.29,"Lexington"
-84.5378,37.9731,2022,5,26,7,93.28,18.73,0.02,"Lexington"
-84.5378,37.9731,2022,5,26,8,93.96,18.48,2.1,"Lexington"
-84.5378,37.9731,2022,5,26,9,93.94,18.41,15.89,"Lexington"
-84.5378,37.9731,2022,5,26,10,94.15,18.39,33.63,"Lexington"
-84.5378,37.9731,2022,5,26,11,93.9,18.69,31.16,"Lexington"
-84.5378,37.9731,2022,5,26,12,93.06,19.35,15.05,"Lexington"
-84.5378,37.9731,2022,5,26,13,91.65,20.18,14.46,"Lexington"
-84.5378,37.9731,2022,5,26,14,88.74,21.27,16.81,"Lexington"
-84.5378,37.9731,2022,5,26,15,83.89,22.47,20.83,"Lexington"
-84.5378,37.9731,2022,5,26,16,78.06,23.58,24.48,"Lexington"
-84.5378,37.9731,2022,5,26,17,74.46,24.54,38.28,"Lexington"
-84.5378,37.9731,2022,5,26,18,73.57,24.83,29.86,"Lexington"
-84.5378,37.9731,2022,5,26,19,77.03,24.24,8.51,"Lexington"
-84.5378,37.9731,2022,5,26,20,81.96,23.85,8.64,"Lexington"
-84.5378,37.9731,2022,5,26,21,86.48,23.05,18.14,"Lexington"
-84.5378,37.9731,2022,5,26,22,90.15,21.9,35.41,"Lexington"
-84.5378,37.9731,2022,5,26,23,92.27,20.78,32.16,"Lexington"
-84.5378,37.9731,2022,5,27,0,93.75,19.68,21.93,"Lexington"
-84.5378,37.9731,2022,5,27,1,96.52,18.79,47.79,"Lexington"
-84.5378,37.9731,2022,5,27,2,97.28,18.26,36.18,"Lexington"
-84.5378,37.9731,2022,5,27,3,97.87,17.7,9.93,"Lexington"
-84.5378,37.9731,2022,5,27,4,98.45,17.19,2.74,"Lexington"
-84.5378,37.9731,2022,5,27,5,98.95,16.42,0.8,"Lexington"
-84.5378,37.9731,2022,5,27,6,99.37,15.72,0.33,"Lexington"
-84.5378,37.9731,2022,5,27,7,99.63,15.15,0.4,"Lexington"
-84.5378,37.9731,2022,5,27,8,99.99,14.64,0.71,"Lexington"
-84.5378,37.9731,2022,5,27,9,99.35,14.94,2.16,"Lexington"
-84.5378,37.9731,2022,5,27,10,98.28,15.49,6.74,"Lexington"
-84.5378,37.9731,2022,5,27,11,96.96,16.29,8.99,"Lexington"
-84.5378,37.9731,2022,5,27,12,94.99,16.75,9.34,"Lexington"
-84.5378,37.9731,2022,5,27,13,91.15,16.7,12.33,"Lexington"
-84.5378,37.9731,2022,5,27,14,86.87,16.91,17.74,"Lexington"
-84.5378,37.9731,2022,5,27,15,80.77,17.64,14.19,"Lexington"
-84.5378,37.9731,2022,5,27,16,74.36,18.54,7.19,"Lexington"
-84.5378,37.9731,2022,5,27,17,69.89,19.31,6.14,"Lexington"
-84.5378,37.9731,2022,5,27,18,68.88,19.19,6.41,"Lexington"
-84.5378,37.9731,2022,5,27,19,67.96,19.52,5.09,"Lexington"
-84.5378,37.9731,2022,5,27,20,67.47,19.75,3.66,"Lexington"
-84.5378,37.9731,2022,5,27,21,68.76,19.69,3.41,"Lexington"
-84.5378,37.9731,2022,5,27,22,74.05,18.94,3.56,"Lexington"
-84.5378,37.9731,2022,5,27,23,81.77,18.05,3.93,"Lexington"
-84.5378,37.9731,2022,5,28,0,90.59,16.48,2.57,"Lexington"
-84.5378,37.9731,2022,5,28,1,94.06,15.64,1.14,"Lexington"
-84.5378,37.9731,2022,5,28,2,94.57,15.62,0.79,"Lexington"
-84.5378,37.9731,2022,5,28,3,95.81,15.52,1.29,"Lexington"
-84.5378,37.9731,2022,5,28,4,97.37,15.17,1.79,"Lexington"
-84.5378,37.9731,2022,5,28,5,97.84,14.82,1.81,"Lexington"
-84.5378,37.9731,2022,5,28,6,97.09,14.54,1.36,"Lexington"
-84.5378,37.9731,2022,5,28,7,96.52,14.1,1.01,"Lexington"
-84.5378,37.9731,2022,5,28,8,96.98,13.53,0.75,"Lexington"
-84.5378,37.9731,2022,5,28,9,97.56,12.7,0.56,"Lexington"
-84.5378,37.9731,2022,5,28,10,97.08,12.43,0.33,"Lexington"
-84.5378,37.9731,2022,5,28,11,93.04,13.36,0.18,"Lexington"
-84.5378,37.9731,2022,5,28,12,87.44,14.33,0.29,"Lexington"
-84.5378,37.9731,2022,5,28,13,80.77,15.99,0.2,"Lexington"
-84.5378,37.9731,2022,5,28,14,75.19,17.97,0.02,"Lexington"
-84.5378,37.9731,2022,5,28,15,70.85,19.89,0,"Lexington"
-84.5378,37.9731,2022,5,28,16,67.65,21.3,0,"Lexington"
-84.5378,37.9731,2022,5,28,17,65.36,22.31,0,"Lexington"
-84.5378,37.9731,2022,5,28,18,63.83,23.11,0,"Lexington"
-84.5378,37.9731,2022,5,28,19,63.32,23.49,0,"Lexington"
-84.5378,37.9731,2022,5,28,20,63.33,23.54,0.02,"Lexington"
-84.5378,37.9731,2022,5,28,21,63.51,23.35,0.01,"Lexington"
-84.5378,37.9731,2022,5,28,22,64.64,22.89,0,"Lexington"
-84.5378,37.9731,2022,5,28,23,70.03,22.16,0,"Lexington"
-84.5378,37.9731,2022,5,29,0,74.4,20.93,0,"Lexington"
-84.5378,37.9731,2022,5,29,1,76.3,19.6,0,"Lexington"
-84.5378,37.9731,2022,5,29,2,83.93,17.85,0,"Lexington"
-84.5378,37.9731,2022,5,29,3,89.4,16.36,0,"Lexington"
-84.5378,37.9731,2022,5,29,4,91.71,15.59,0,"Lexington"
-84.5378,37.9731,2022,5,29,5,93.38,15.07,0,"Lexington"
-84.5378,37.9731,2022,5,29,6,94.89,14.61,0.02,"Lexington"
-84.5378,37.9731,2022,5,29,7,96.96,14.11,0.02,"Lexington"
-84.5378,37.9731,2022,5,29,8,100,13.52,0.02,"Lexington"
-84.5378,37.9731,2022,5,29,9,100,13.06,0,"Lexington"
-84.5378,37.9731,2022,5,29,10,100,12.95,0,"Lexington"
-84.5378,37.9731,2022,5,29,11,92.56,15.35,0.01,"Lexington"
-84.5378,37.9731,2022,5,29,12,87.37,17.2,0,"Lexington"
-84.5378,37.9731,2022,5,29,13,80.87,19.69,0,"Lexington"
-84.5378,37.9731,2022,5,29,14,69.04,22.44,0,"Lexington"
-84.5378,37.9731,2022,5,29,15,65.41,23.83,0,"Lexington"
-84.5378,37.9731,2022,5,29,16,62.76,25.01,0,"Lexington"
-84.5378,37.9731,2022,5,29,17,60.75,25.84,0,"Lexington"
-84.5378,37.9731,2022,5,29,18,59.27,26.38,0,"Lexington"
-84.5378,37.9731,2022,5,29,19,58.44,26.65,0,"Lexington"
-84.5378,37.9731,2022,5,29,20,58.46,26.64,0,"Lexington"
-84.5378,37.9731,2022,5,29,21,59.68,26.4,0,"Lexington"
-84.5378,37.9731,2022,5,29,22,62.62,25.89,0,"Lexington"
-84.5378,37.9731,2022,5,29,23,70.52,24.51,0,"Lexington"
-84.5378,37.9731,2022,5,30,0,82.94,21.38,0,"Lexington"
-84.5378,37.9731,2022,5,30,1,84.72,19.57,0,"Lexington"
-84.5378,37.9731,2022,5,30,2,85.8,18.89,0,"Lexington"
-84.5378,37.9731,2022,5,30,3,86.68,18.26,0,"Lexington"
-84.5378,37.9731,2022,5,30,4,87.47,17.73,0,"Lexington"
-84.5378,37.9731,2022,5,30,5,88.46,17.24,0,"Lexington"
-84.5378,37.9731,2022,5,30,6,89.88,16.73,0,"Lexington"
-84.5378,37.9731,2022,5,30,7,92.23,16.06,0,"Lexington"
-84.5378,37.9731,2022,5,30,8,94.81,15.5,0,"Lexington"
-84.5378,37.9731,2022,5,30,9,95.49,15.45,0,"Lexington"
-84.5378,37.9731,2022,5,30,10,94.64,15.86,0,"Lexington"
-84.5378,37.9731,2022,5,30,11,89.08,17.71,0,"Lexington"
-84.5378,37.9731,2022,5,30,12,83.79,19.71,0,"Lexington"
-84.5378,37.9731,2022,5,30,13,76.17,22.66,0,"Lexington"
-84.5378,37.9731,2022,5,30,14,66.78,25.35,0,"Lexington"
-84.5378,37.9731,2022,5,30,15,61.15,26.9,0,"Lexington"
-84.5378,37.9731,2022,5,30,16,58.09,27.86,0,"Lexington"
-84.5378,37.9731,2022,5,30,17,57.24,28.46,0,"Lexington"
-84.5378,37.9731,2022,5,30,18,57.29,28.82,0,"Lexington"
-84.5378,37.9731,2022,5,30,19,57.95,28.94,0,"Lexington"
-84.5378,37.9731,2022,5,30,20,59.39,28.83,0,"Lexington"
-84.5378,37.9731,2022,5,30,21,60.89,28.69,0,"Lexington"
-84.5378,37.9731,2022,5,30,22,66.23,28.08,0,"Lexington"
-84.5378,37.9731,2022,5,30,23,74.72,26.72,0,"Lexington"
-84.5378,37.9731,2022,5,31,0,85.21,24.02,0,"Lexington"
-84.5378,37.9731,2022,5,31,1,87.8,22.53,0,"Lexington"
-84.5378,37.9731,2022,5,31,2,89.33,22.09,0,"Lexington"
-84.5378,37.9731,2022,5,31,3,91.23,21.64,0,"Lexington"
-84.5378,37.9731,2022,5,31,4,93.38,21.13,0,"Lexington"
-84.5378,37.9731,2022,5,31,5,95.85,20.62,0,"Lexington"
-84.5378,37.9731,2022,5,31,6,96.91,20.26,0,"Lexington"
-84.5378,37.9731,2022,5,31,7,94.73,20.36,0,"Lexington"
-84.5378,37.9731,2022,5,31,8,94.19,20.35,0,"Lexington"
-84.5378,37.9731,2022,5,31,9,94.78,20.17,0,"Lexington"
-84.5378,37.9731,2022,5,31,10,95.41,19.97,0,"Lexington"
-84.5378,37.9731,2022,5,31,11,91.12,21.17,0,"Lexington"
-84.5378,37.9731,2022,5,31,12,86.66,22.5,0,"Lexington"
-84.5378,37.9731,2022,5,31,13,79.27,24.31,0,"Lexington"
-84.5378,37.9731,2022,5,31,14,72.09,25.88,0,"Lexington"
-84.5378,37.9731,2022,5,31,15,65.18,27.22,0,"Lexington"
-84.5378,37.9731,2022,5,31,16,61.31,28.25,0,"Lexington"
-84.5378,37.9731,2022,5,31,17,59.74,28.98,0,"Lexington"
-84.5378,37.9731,2022,5,31,18,59.22,29.43,0,"Lexington"
-84.5378,37.9731,2022,5,31,19,59.38,29.65,0,"Lexington"
-84.5378,37.9731,2022,5,31,20,60.07,29.61,0,"Lexington"
-84.5378,37.9731,2022,5,31,21,61.58,29.38,0,"Lexington"
-84.5378,37.9731,2022,5,31,22,63.29,29.19,0,"Lexington"
-84.5378,37.9731,2022,5,31,23,65.55,28.16,0,"Lexington"
-84.5378,37.9731,2022,6,1,0,82.18,25.14,0,"Lexington"
-84.5378,37.9731,2022,6,1,1,82.7,23.26,0,"Lexington"
-84.5378,37.9731,2022,6,1,2,83.51,22.46,0,"Lexington"
-84.5378,37.9731,2022,6,1,3,85.07,21.77,0,"Lexington"
-84.5378,37.9731,2022,6,1,4,87.46,21.25,0,"Lexington"
