GO:0006145	purine nucleobase catabolic process	108005933 108010414
GO:0006147	guanine catabolic process	108011638
GO:0006154	adenosine catabolic process	108008665 108010494 108010494 108015550 108015550 108015551 108015551 108015631 108015631 108016376 108017540 108017540
GO:0006163	purine nucleotide metabolic process	108012414
GO:0006164	purine nucleotide biosynthetic process	108011785 108013093 108013470 108017257
GO:0006166	purine ribonucleoside salvage	108006710 108006710 108008656 108010150 108017410 108017410 108017802
GO:0006167	AMP biosynthetic process	108017743
GO:0006168	adenine salvage	108012568 108012568
GO:0006171	cAMP biosynthetic process	108005554 108005554 108005621 108006301 108006301 108011923 108011924 108011925 108011938 108011978 108011980 108012599 108013105 108013541 108013541 108013597 108021327 108021327
GO:0006172	ADP biosynthetic process	108009138
GO:0006177	GMP biosynthetic process	108017116 108017116
GO:0006182	cGMP biosynthetic process	108004915 108004937 108006947 108007582 108008901 108008901 108011050 108011645 108013259 108013259 108014222 108014587 108017081 108017081 108018235 108018235
GO:0006183	GTP biosynthetic process	108004751 108006548 108010792 108017201
GO:0006189	'de novo' IMP biosynthetic process	108017311 108020935 108020935 139352172 139352172 139355105
GO:0006196	AMP catabolic process	108004667 108008429 108010184 118878372 139353360 139353361
GO:0006203	dGTP catabolic process	108020447
GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	108005238 108005238 108006139 108007956 108007956 108014053 108015341
GO:0006208	pyrimidine nucleobase catabolic process	108016271
GO:0006210	thymine catabolic process	108015341 108016965
GO:0006211	obsolete 5-methylcytosine catabolic process	108012320
GO:0006212	uracil catabolic process	108015341
GO:0006218	uridine catabolic process	108008568 108016136 108016140 108016149
GO:0006225	UDP biosynthetic process	108014053 108021622
GO:0006226	dUMP biosynthetic process	108008930 108008930
GO:0006227	dUDP biosynthetic process	108009523
GO:0006228	UTP biosynthetic process	108005238 108006548 108010792 108017201
GO:0006231	dTMP biosynthetic process	108021463 108021463
GO:0006233	dTDP biosynthetic process	108009523 108009523
GO:0006235	dTTP biosynthetic process	108009523
GO:0006241	CTP biosynthetic process	108006548 108010792 108013361 108013361 108017201
GO:0006260	DNA replication	108004747 108005231 108005231 108005413 108005655 108005784 108005900 108006084 108006084 108006112 108006462 108007248 108007314 108007467 108007467 108007722 108008352 108008352 108008661 108008661 108009605 108009605 108011170 108012450 108012665 108012665 108013508 108013521 108014873 108015829 108015829 108017778 108018516 108019849 108020150 108021425 108021555 118876768 118876768
GO:0006261	DNA-templated DNA replication	108005075 108005209 108009244 108010098 108011428 108011428 108013777 108014064 108014064 108014882 108014882 108016669 108016778 108017792 108020027 108020953 108021137
GO:0006264	mitochondrial DNA replication	108005370 108014814 108021025 108021556
GO:0006265	DNA topological change	108005413 108005413 108008966 108020395 108021588 108021588 108021780 108021780
GO:0006266	obsolete DNA ligation	108010093
GO:0006268	obsolete DNA unwinding involved in DNA replication	108006112 108007248 108012450 108013247 108013508 108015253 108017778
GO:0006269	DNA replication, synthesis of primer	108005796 108005796 108013279 108013279
GO:0006270	DNA replication initiation	108005655 108005796 108006462 108006462 108008352 108008661 108012450 108012450 108013116 108013742 108015253 108015296 108015296 108017115 108018128 108019849 108020150 108021555
GO:0006271	DNA strand elongation involved in DNA replication	108004747 108012450 108013521 108017778
GO:0006272	leading strand elongation	108009284 108010030 108014873 108015829 108018138
GO:0006273	lagging strand elongation	108010093 108014873 108018376
GO:0006275	regulation of DNA replication	108009284 108009284 108014321 108018138 108018138
GO:0006281	DNA repair	108004658 108004658 108004863 108004880 108005362 108005900 108005938 108006487 108006487 108006495 108006495 108006705 108006781 108007314 108008541 108009147 108009244 108009849 108010093 108011170 108011710 108011780 108015620 108015980 108016010 108016091 108016095 108016669 108017563 108017563 108017792 108018233 108018244 108018244 108018464 108018485 108019388 108020027 108020454 108020454 108020730 108020730 108021137 108021506 139354930
GO:0006282	regulation of DNA repair	108014782 108019210 108019210
GO:0006283	transcription-coupled nucleotide-excision repair	108007269
GO:0006284	base-excision repair	108005231 108008892 108013686 108015043 108017639 108020812 108020812 108021822 108021822
GO:0006285	base-excision repair, AP site formation	108008892 108008892 108015043 108020399 108020399
GO:0006287	base-excision repair, gap-filling	108013777 108015829
GO:0006288	obsolete base-excision repair, DNA ligation	108018376
GO:0006289	nucleotide-excision repair	108005231 108005936 108006057 108006057 108006084 108007657 108007657 108007703 108007703 108008321 108008542 108008892 108009605 108010268 108011372 108011372 108013265 108015043 108015762 108017980 108018516 108020423 108021488
GO:0006294	nucleotide-excision repair, preincision complex assembly	108007657
GO:0006297	nucleotide-excision repair, DNA gap filling	108013678 108013777 108015829
GO:0006298	mismatch repair	108005231 108009284 108013930 108014253 108014253 108017980 108018099 108018099 108018138 108019891 108019891 108020958 108021560 108021560
GO:0006301	postreplication repair	108010322 108013352
GO:0006302	double-strand break repair	108006406 108008446 108010210 108010210 108016790 108018376 139352981
GO:0006303	double-strand break repair via nonhomologous end joining	108005067 108005483 108005483 108010624 108010624 108013158 108013678 108016276 108021822
GO:0006306	obsolete DNA methylation	108016862
GO:0006307	DNA alkylation repair	108008529 108009403
GO:0006308	DNA catabolic process	108015368 108017683
GO:0006309	apoptotic DNA fragmentation	108005959 108006089 108006089 108007613 108007617 108007636 108008983 108009009 108009279 108009639 108010069 108010978 108011177 108014520 108014753 108014759 108014812 108020752 108020753 118876781
GO:0006310	DNA recombination	108005483 108010093 108011170 108013158 108013158 108013678 108013930 108018376
GO:0006312	mitotic recombination	108008334 108011710 108019454 108021560
GO:0006325	chromatin organization	108004853 108005870 108005973 108006991 108007700 108008101 108009808 108009997 108011487 108012009 108012871 108015362 108015401 108016633 108016873 108017727 108017965 108018460 118877880 118878281 136116639 136117256
GO:0006334	nucleosome assembly	108006791 108008407 108009158 108011494 108011494 108012022 108012022 108014624 108015027 108015027 108015369 108016604 108016888 108016888 108017941 108017941 139352208 139352210 139352211 139352214 139352215 139352217 139352218 139352220 139352221 139352223 139352224 139352226 139352227 139352230 139352232 139352234 139352235 139352237 139352238 139352240 139352242 139352245 139352247 139352250 139352252 139352254 139352259 139352262 139352266 139352268 139352270 139352273 139352275 139352277 139352279 139352281 139352283 139352287 139352295 139352299 139352303 139352323 139352326 139352328 139352331 139352333 139352337 139352339 139352341 139352346 139352348 139352351 139352354 139352357 139352359 139352362 139352364 139352366 139352370 139352373 139352375 139352377 139352382 139352383 139352385 139352389 139352392 139352395 139352399 139352401 139352403 139352405 139352408 139352410 139352412 139352415 139352417 139352420 139352422 139352424 139352426 139352428 139352430 139352431 139352433 139352434 139352435 139352437 139352442 139352444 139352446 139352448 139352454 139352456 139352559 139352560 139352567 139352582 139352595 139352596 139352954 139353345 139354994
GO:0006335	DNA replication-dependent chromatin assembly	108008407 108010659 108018554
GO:0006338	chromatin remodeling	108004710 108004710 108004885 108005075 108005209 108005787 108005787 108006087 108007412 108007647 108008541 108008559 108009063 108009255 108009358 108009447 108010204 108010327 108010583 108010816 108011481 108011735 108011894 108012034 108012039 108012221 108012972 108013045 108015069 108015131 108015230 108015516 108015524 108016262 108016262 108017441 108017563 108017563 108017878 108018855 108019754 108020356 108021651 118877514 139353270 139354866 139354950
GO:0006346	DNA methylation-dependent constitutive heterochromatin formation	108017478
GO:0006351	DNA-templated transcription	108004710 108004907 108005781 108005781 108006149 108007269 108007269 108007703 108008140 108008547 108008592 108008592 108008634 108008868 108009016 108009016 108010183 108010183 108010698 108012634 108013574 108014390 108014390 108014599 108014679 108015940 108015940 108016533 108017563 108017606 108017614 108017614 108017943 108018397 108018685 108019049 108019049 108019147 108019147 108020291 108020291 108020796 108020796 108021012
GO:0006352	DNA-templated transcription initiation	108004552 108004552 108005299 108005299 108008309 108008309 108010977 108011124 108011124 108011705 108011937 108011937 108012319 108012997 108015989 108016656 108019045 108019138 108020801 108020801 136117819 139352320 139352321 139353271 139353451 139353942
GO:0006355	regulation of DNA-templated transcription	108004678 108004710 108004837 108004885 108005033 108005034 108005286 108005347 108005466 108005601 108005651 108005654 108005870 108005909 108006007 108006038 108006057 108006057 108006198 108006303 108006335 108006341 108006348 108006518 108006760 108006818 108007264 108007346 108007412 108007637 108007963 108008242 108008263 108008291 108008500 108008529 108008546 108008572 108008604 108008653 108008690 108008750 108008863 108008962 108009271 108009345 108009355 108009355 108009403 108009676 108009733 108009733 108009791 108009895 108009895 108010004 108010036 108010275 108010309 108010327 108010673 108010816 108011154 108011154 108011416 108011487 108011544 108011544 108011673 108011727 108011727 108011816 108011863 108011894 108012159 108012420 108012580 108012580 108012901 108013055 108013226 108013300 108013512 108013878 108014095 108014731 108014733 108014951 108014951 108014952 108014952 108014965 108014965 108015071 108015071 108015133 108015133 108015193 108015193 108015314 108015678 108015824 108015824 108016244 108016250 108016526 108016527 108016535 108016647 108016790 108016884 108017089 108017249 108017787 108017816 108017826 108017878 108018060 108018113 108018133 108018592 108018592 108018612 108018720 108018803 108018855 108018915 108018919 108019012 108019012 108019105 108019149 108019174 108019201 108019201 108019565 108019702 108019702 108019739 108020060 108020356 108020675 108020675 108020749 108020770 108021307 108021360 108021576 139353903 139353916 139354519 139354675 139354930 139354950
GO:0006357	regulation of transcription by RNA polymerase II	108004686 108004712 108004753 108004767 108004810 108004813 108004901 108004940 108004997 108005000 108005003 108005024 108005038 108005039 108005063 108005124 108005138 108005142 108005143 108005147 108005155 108005162 108005174 108005222 108005316 108005318 108005328 108005349 108005351 108005416 108005440 108005491 108005531 108005541 108005577 108005625 108005746 108005869 108005879 108005879 108005907 108005921 108005944 108005977 108006002 108006036 108006087 108006087 108006100 108006115 108006127 108006136 108006185 108006334 108006356 108006486 108006519 108006696 108006743 108006753 108006852 108006854 108006905 108006908 108006966 108006971 108007149 108007153 108007256 108007272 108007279 108007283 108007373 108007385 108007386 108007390 108007451 108007606 108007664 108007690 108007703 108007712 108007787 108007800 108007806 108007811 108007835 108007867 108007921 108007929 108007937 108007942 108007943 108007961 108007964 108007967 108007979 108007991 108008017 108008083 108008157 108008188 108008201 108008222 108008232 108008285 108008358 108008380 108008398 108008410 108008432 108008465 108008515 108008538 108008542 108008547 108008549 108008558 108008598 108008612 108008625 108008655 108008674 108008682 108008709 108008761 108008821 108009005 108009077 108009089 108009143 108009178 108009255 108009278 108009282 108009305 108009318 108009353 108009381 108009393 108009396 108009397 108009430 108009430 108009474 108009506 108009522 108009541 108009544 108009595 108009634 108009648 108009656 108009664 108009799 108009883 108009896 108009926 108009944 108010054 108010076 108010122 108010128 108010139 108010139 108010181 108010188 108010190 108010204 108010220 108010279 108010295 108010306 108010308 108010431 108010452 108010584 108010586 108010586 108010604 108010605 108010617 108010626 108010728 108010783 108010795 108010809 108010922 108010922 108011007 108011039 108011067 108011075 108011114 108011134 108011176 108011217 108011222 108011310 108011357 108011397 108011407 108011515 108011520 108011531 108011555 108011596 108011646 108011674 108011694 108011712 108011717 108011747 108011758 108011800 108011840 108011860 108011911 108011940 108012034 108012039 108012076 108012141 108012167 108012283 108012284 108012291 108012301 108012304 108012324 108012333 108012428 108012487 108012494 108012500 108012572 108012588 108012625 108012632 108012634 108012637 108012668 108012687 108012781 108012801 108012803 108012810 108012907 108012923 108012940 108012977 108012979 108012987 108013040 108013040 108013049 108013089 108013111 108013132 108013156 108013195 108013222 108013253 108013310 108013311 108013319 108013320 108013348 108013361 108013367 108013384 108013452 108013458 108013475 108013544 108013549 108013570 108013595 108013619 108013627 108013669 108013672 108013720 108013720 108013746 108013792 108013845 108013854 108013856 108013859 108013874 108013929 108013970 108013993 108014050 108014057 108014058 108014065 108014067 108014068 108014084 108014125 108014234 108014239 108014246 108014269 108014280 108014302 108014308 108014320 108014522 108014581 108014599 108014609 108014610 108014678 108014749 108014775 108014810 108014871 108014925 108014957 108014958 108014972 108014974 108014983 108014988 108015028 108015028 108015032 108015044 108015091 108015107 108015130 108015131 108015207 108015207 108015235 108015321 108015322 108015363 108015426 108015427 108015495 108015495 108015536 108015537 108015652 108015806 108015806 108015808 108015890 108015935 108015961 108016021 108016032 108016048 108016062 108016164 108016306 108016309 108016372 108016421 108016473 108016533 108016546 108016555 108016568 108016623 108016630 108016692 108016700 108016723 108016724 108016728 108016731 108016759 108016780 108016780 108016801 108016803 108016882 108016891 108016913 108016925 108016926 108016927 108016932 108016958 108016961 108016962 108016970 108017035 108017094 108017295 108017308 108017374 108017425 108017441 108017441 108017453 108017456 108017461 108017486 108017489 108017512 108017585 108017588 108017606 108017611 108017620 108017620 108017638 108017660 108017715 108017742 108017804 108017806 108017849 108017885 108017992 108018012 108018087 108018104 108018146 108018247 108018281 108018298 108018358 108018392 108018441 108018447 108018449 108018462 108018466 108018587 108018597 108018601 108018617 108018623 108018916 108018917 108018972 108018987 108019008 108019094 108019134 108019137 108019170 108019171 108019176 108019181 108019196 108019206 108019289 108019306 108019309 108019313 108019424 108019669 108019698 108019767 108019796 108019885 108019888 108019897 108019929 108019980 108019997 108020082 108020099 108020147 108020156 108020231 108020277 108020297 108020340 108020347 108020351 108020357 108020361 108020365 108020368 108020379 108020388 108020391 108020394 108020398 108020407 108020408 108020411 108020416 108020428 108020484 108020499 108020536 108020566 108020568 108020569 108020624 108020725 108020760 108020883 108020889 108020900 108020902 108020918 108020945 108020949 108020954 108021039 108021046 108021111 108021115 108021154 108021154 108021164 108021200 108021243 108021273 108021292 108021305 108021333 108021403 108021447 108021479 108021508 108021521 108021542 108021547 108021563 108021577 108021578 108021587 108021587 108021641 108021644 108021651 108021653 108021664 108021665 108021672 108021703 108021763 108021784 118876752 118876773 118876778 118877069 118877125 118877182 118877514 118877556 118877582 118877723 118877875 118877899 118877962 118877963 118878143 118878410 118878667 118879229 118879545 136116456 136116478 136116533 136116549 136116924 136116936 136116997 136117121 139352164 139352169 139352175 139353178 139353421 139353766 139353767 139354041 139354509 139354561 139354806 139355047
GO:0006360	transcription by RNA polymerase I	108008321 108011493 108016256 108016604
GO:0006361	transcription initiation at RNA polymerase I promoter	108014038 108014038 118878191 118878191 139355011 139355011 139355013 139355013
GO:0006362	transcription elongation by RNA polymerase I	108020291
GO:0006363	termination of RNA polymerase I transcription	108014390
GO:0006364	rRNA processing	108004739 108005011 108005011 108005258 108005258 108005669 108007356 108007939 108008530 108009081 108009319 108010043 108010137 108010864 108012464 108014289 108014405 108015051 108015051 108015250 108015313 108016485 108016601 108016601 108016602 108016778 108017589 108018312 108018312 108018980 108019813 108020067 108021233 108021233 118877373 139352927 139353741 139354035 139355154 139355157
GO:0006366	transcription by RNA polymerase II	108004580 108004580 108006646 108006646 108007657 108008321 108009699 108010268 108011493 108013510 108013872 108014573 108015989 108016256 108016784 108018454 108019250 108019250 108020159
GO:0006367	transcription initiation at RNA polymerase II promoter	108004907 108005530 108006646 108006646 108007269 108007299 108007299 108007657 108007657 108009116 108009116 108010044 108010681 108010681 108011786 108011893 108011893 108013109 108013265 108013265 108013398 108014492 108014679 108016017 108016017 108016254 108016254 108016607 108016668 108017441 108020040 108020040 108020159 108020159 108021188 108021352 108021516
GO:0006368	transcription elongation by RNA polymerase II	108004682 108005021 108005021 108005781 108005788 108007813 108008019 108008653 108008863 108010139 108010699 108010755 108011481 108011543 108013226 108013402 108016228 108016228 108018113 108018802 108018802 108019826 108021456 108021456 139353051 139353903 139353916 139354862
GO:0006369	termination of RNA polymerase II transcription	108009316 108015142 108016780
GO:0006370	7-methylguanosine mRNA capping	108005364 108005364 108006563 108006563 108010144 108019193
GO:0006376	mRNA splice site recognition	108004808 108004808 108012270 108012815 108014052 108014119 108015204 108015204
GO:0006378	obsolete mRNA polyadenylation	108004873 108005225 108005734 108006339 108006447 108009316 108009884 108010113 108011719 108012351 108013069 108013069 108014694 108015142 108015302 108019635
GO:0006382	adenosine to inosine editing	108016817
GO:0006383	transcription by RNA polymerase III	108010235 108012578 108012578 108019715 108020801 108020840 118877635
GO:0006384	transcription initiation at RNA polymerase III promoter	108005127 108010698 108014573 108020587 108021284
GO:0006386	termination of RNA polymerase III transcription	108008592
GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation	108005306 108009169 108012048 108012356 108013135 108014653 108014653 108014875 108019635
GO:0006390	mitochondrial transcription	108007670 108012580 108021362
GO:0006391	transcription initiation at mitochondrial promoter	108010704 108013887
GO:0006392	transcription elongation by mitochondrial RNA polymerase	108007670
GO:0006393	termination of mitochondrial transcription	108018592 108020675
GO:0006396	RNA processing	108006140 108006821 108007280 108007625 108008092 108009410 108009590 108010058 108010660 108010959 108015007 108015197 108016265 108016273 108016752 108016752 108016817 108016817 108019169 108020733
GO:0006397	mRNA processing	108005620 108005630 108006272 108007172 108007172 108008762 108009181 108010811 108010967 108011225 108011258 108012369 108012429 108013048 108013866 108015290 108015590 108017462 108017462 108017580 108018100 108019234 108020938 108020938 108021038
GO:0006398	mRNA 3'-end processing by stem-loop binding and cleavage	108008402 108009946 108011719 108014694 108014779
GO:0006399	tRNA metabolic process	108010640
GO:0006400	tRNA modification	108006815 108006815 108010731 108015376 108017313 108020207 108020207 108020552
GO:0006401	RNA catabolic process	108006864 108008489 108011648 108013689 108020931 108020931
GO:0006402	mRNA catabolic process	108008060 108010801 108010801 108012855 108013046 108015024 108015024
GO:0006405	RNA export from nucleus	108008266 108008353 108009773 108010138 108011137 108011898 108015315 108019867 108021073
GO:0006406	mRNA export from nucleus	108005399 108006094 108006188 108007715 108007715 108008068 108009373 108010211 108013592 108014303 108014371 108016064 108016920 108017138 108019234 108021117 108021289 118879787
GO:0006408	snRNA export from nucleus	108009508
GO:0006409	tRNA export from nucleus	108007356
GO:0006412	translation	108004563 108004563 108004706 108004706 108004978 108005163 108005163 108005166 108005166 108005221 108005221 108005404 108005493 108005493 108005578 108005773 108005773 108006006 108006006 108006160 108006436 108006481 108006717 108006734 108006734 108006793 108006793 108006895 108006926 108006926 108007117 108007656 108007656 108007902 108007902 108007938 108007983 108007983 108008371 108008387 108008387 108008388 108008423 108008423 108008443 108008443 108008452 108008470 108008470 108008498 108008498 108008534 108008534 108008831 108009061 108009061 108009083 108009083 108009113 108009599 108009599 108010120 108010120 108010256 108010256 108010567 108010567 108010570 108010784 108010855 108010930 108011119 108011119 108011263 108011263 108011266 108011266 108011934 108011934 108012116 108012116 108012446 108012582 108012582 108012662 108012857 108012857 108012982 108012982 108013193 108013193 108013243 108013323 108013323 108013527 108013527 108013529 108013529 108013824 108014059 108014059 108014161 108014216 108014216 108014291 108015009 108015009 108015372 108015372 108015378 108015488 108015488 108015755 108015832 108015851 108015851 108016072 108016089 108016089 108016485 108016485 108016613 108016679 108016928 108016928 108017004 108017469 108017469 108017506 108017945 108018185 108018185 108018225 108018302 108018302 108018433 108018433 108018501 108018571 108018650 108018733 108018733 108018934 108018950 108018967 108018967 108019009 108019308 108019308 108019821 108019821 108020202 108020202 108020427 108020442 108020635 108021165 108021165 108021203 108021203 108021355 108021355 108021413 108021441 108021494 108021615 108021615 118877954 118877954 139352168 139352174 139352174 139352177 139352177 139352928 139352928 139353027 139353027 139353149 139353276 139353276 139353906 139354570 139354570 139354670 139354670 139355002 139355002
GO:0006413	translational initiation	108005221 108005426 108006120 108006681 108006846 108006846 108007069 108007118 108009058 108009058 108009885 108009885 108011733 108011733 108012363 108012363 108012673 108012673 108012712 108012712 108013229 108013230 108013798 108013798 108014756 108014756 108014783 108014928 108014928 108015483 108015766 108015766 108017403 108017624 108017624 108018629 108018629 108018904 108019675 108019675 108020151 108020151 118876747 118876747 118877928
GO:0006414	translational elongation	108008453 108008453 108008485 108009113 108009113 108010167 108010784 108010784 108012898 108014358 108014785 108014785 108015497 108018095 108018095 108021011
GO:0006415	translational termination	108008417 108013229 108020925
GO:0006417	regulation of translation	108011706 108011730 108012077 108013209 108014479 108015355 118877893
GO:0006419	alanyl-tRNA aminoacylation	108014471 108014471 108018043 108018043
GO:0006420	arginyl-tRNA aminoacylation	108016088 108016088 108018922 108018922 108019152
GO:0006421	asparaginyl-tRNA aminoacylation	108009287 108009287 108021283 108021283
GO:0006422	aspartyl-tRNA aminoacylation	108017771 108017771 108018500
GO:0006423	cysteinyl-tRNA aminoacylation	108009374 108009374 108010193 108010193
GO:0006424	glutamyl-tRNA aminoacylation	108014334 108014334 108015755
GO:0006425	glutaminyl-tRNA aminoacylation	108007938 108007938
GO:0006427	histidyl-tRNA aminoacylation	108010448 108010448
GO:0006428	isoleucyl-tRNA aminoacylation	108007454 108007454 108007506 108007506
GO:0006429	leucyl-tRNA aminoacylation	108014463 108014463 108021182 108021182
GO:0006430	lysyl-tRNA aminoacylation	108015173 108015173
GO:0006431	methionyl-tRNA aminoacylation	108016413 108016413 108018197 108018197
GO:0006432	phenylalanyl-tRNA aminoacylation	108018204 108018204 108018928 108018928 108020606 108020606
GO:0006433	prolyl-tRNA aminoacylation	108013603 108013603 108015755 108015755
GO:0006434	seryl-tRNA aminoacylation	108015784 108015784 108021540 108021540
GO:0006435	threonyl-tRNA aminoacylation	108021394 108021394
GO:0006436	tryptophanyl-tRNA aminoacylation	108006984 108006984
GO:0006437	tyrosyl-tRNA aminoacylation	108005627 108009729
GO:0006438	valyl-tRNA aminoacylation	108013609 108013609 108019848 108019848
GO:0006446	regulation of translational initiation	108008310 108010085 108018149 108019425
GO:0006449	regulation of translational termination	108016438
GO:0006450	regulation of translational fidelity	108008591 108013076 108018946 108021557 108021557
GO:0006457	protein folding	108005157 108006027 108006027 108006109 108006311 108006325 108006675 108007143 108007143 108007242 108007242 108007731 108007731 108007844 108008395 108008416 108008807 108008847 108009059 108009479 108009990 108009996 108010015 108010068 108010068 108011282 108012037 108012185 108012185 108012384 108012527 108012527 108012618 108012618 108013002 108013115 108013155 108013186 108013277 108014252 108014275 108014275 108014830 108014830 108014832 108015425 108015585 108015711 108015711 108016172 108016183 108016596 108016596 108017487 108017487 108017775 108017775 108017777 108017777 108017794 108017924 108017924 108018010 108018045 108018520 108018520 108018906 108018906 108018927 108018952 108018962 108019626 108019626 108019876 108020491 108020967 108021330 108021522 108021634 118877386 118877619 118877785 118877785 118877948 118878442 118878442 118878449 118878449 118878450 118878450 118878453 118878453 118878455 118878455 118878458 118878458 136117798 136117798 139354638 139354638 139354722 139354722
GO:0006465	signal peptide processing	108008379 108008379 108008476 108010732 108010732 108015522 108015981 108015981 108017006 108017006 108019144 108020626 108020626 108021624
GO:0006468	protein phosphorylation	108004592 108004681 108004851 108004870 108004870 108004950 108004950 108005015 108005134 108005159 108005229 108005367 108005428 108005638 108005727 108005727 108005850 108005880 108005888 108005905 108005952 108005993 108006055 108006240 108006259 108006338 108006529 108006788 108006788 108006904 108006904 108006911 108006911 108006913 108006947 108007231 108007289 108007309 108007309 108007318 108007318 108007369 108007531 108007729 108007895 108007951 108008047 108008048 108008360 108008431 108008471 108008471 108008901 108008963 108009049 108009052 108009096 108009162 108009167 108009201 108009265 108009329 108009404 108009431 108009551 108009633 108009705 108009705 108009754 108009825 108009825 108009850 108009850 108009900 108009900 108009980 108010025 108010057 108010057 108010246 108010304 108010546 108010546 108010575 108010780 108010847 108010847 108010964 108010974 108011050 108011092 108011102 108011162 108011162 108011230 108011230 108011452 108011452 108011471 108011530 108011636 108011641 108011641 108011645 108011682 108011724 108011857 108011857 108011912 108011929 108011963 108011990 108012254 108012321 108012399 108012524 108012524 108012543 108012543 108012835 108012835 108013238 108013259 108013615 108013766 108014149 108014270 108014389 108014389 108014587 108014834 108014836 108014895 108014910 108014910 108014998 108015014 108015099 108015174 108015244 108015244 108015332 108015346 108015346 108015357 108015358 108015431 108015503 108015584 108015590 108015723 108015785 108015840 108015840 108016285 108016422 108016536 108016577 108016773 108016885 108016890 108016912 108016954 108017117 108017545 108017782 108017856 108017962 108017962 108018029 108018029 108018047 108018047 108018065 108018065 108018373 108018477 108018599 108018621 108019113 108019439 108019603 108019753 108019782 108019803 108019866 108019875 108020068 108020092 108020092 108020095 108020095 108020117 108020158 108020158 108020298 108020302 108020375 108020386 108020405 108020405 108020477 108020477 108020545 108020638 108021060 108021207 108021335 108021348 108021444 108021631 108021645 108021688 108021704 108021820 108021829 108021829 139354023 139354023 139354775 139354878
GO:0006469	negative regulation of protein kinase activity	108009780 108010105 108020718
GO:0006470	protein dephosphorylation	108004555 108004600 108004704 108005083 108005337 108006539 108006563 108007179 108007241 108007284 108007284 108007840 108009069 108009674 108009674 108010280 108010291 108010724 108010724 108010997 108011037 108012370 108012627 108012802 108013125 108013260 108013270 108015147 108015147 108015212 108015265 108015265 108015325 108015325 108015326 108015494 108015569 108015626 108015626 108016858 108017536 108017542 108018618 108019127 108019127 108019311 108019524 108020109 108020751 108021005 108021314 108021546 108021546 118877684 118877959 118877960 136117270 139352696 139353985 139354121 139354864
GO:0006473	protein acetylation	108010565
GO:0006474	N-terminal protein amino acid acetylation	108012470
GO:0006478	peptidyl-tyrosine sulfation	108004687
GO:0006479	protein methylation	108006474 108012378
GO:0006480	N-terminal protein amino acid methylation	108010217 108010217
GO:0006481	C-terminal protein methylation	108011256 108011256 108021486
GO:0006482	protein demethylation	108013057 108013057 108016372
GO:0006486	protein glycosylation	108004689 108005897 108005897 108005928 108006411 108006411 108007177 108007383 108008427 108009359 108009359 108009360 108009360 108009361 108009361 108009375 108009408 108010016 108011965 108011965 108011977 108011977 108012597 108012597 108013688 108013688 108014260 108014260 108014914 108014914 108016634 108016634 108021261 139352162 139352162 139355007 139355007
GO:0006487	protein N-linked glycosylation	108004690 108005055 108005081 108005467 108006671 108006671 108007580 108009738 108009738 108010121 108010557 108011761 108011959 108011961 108011961 108012276 108013414 108014835 108015910 108016883 108017369 108017621 118878124
GO:0006488	dolichol-linked oligosaccharide biosynthetic process	108005363 108005363 108007230 108011961 108011961 108015910 108015910 108016863 108018921 108018921 108021252
GO:0006490	obsolete oligosaccharide-lipid intermediate biosynthetic process	108007177 108007580 108016883 108017621
GO:0006491	N-glycan processing	108011227 108014576 108015846 108017516 108021421
GO:0006493	protein O-linked glycosylation	108005966 108005967 108006110 108007520 108007610 108009386 108010462 108012937 108017738 108018200 108018459 108018924 108020674 108021266 108021635 108021636
GO:0006497	protein lipidation	108009540 108013091 108018448 108021167
GO:0006501	C-terminal protein lipidation	108012492 108018176 108021826
GO:0006505	GPI anchor metabolic process	108015305
GO:0006506	GPI anchor biosynthetic process	108005027 108006290 108006290 108007164 108007164 108007165 108008404 108008415 108008415 108008424 108008424 108009126 108009126 108009554 108009554 108009698 108009698 108010249 108010609 108010609 108010630 108010630 108010677 108011833 108012591 108012591 108014055 108014879 108014914 108015311 108015815 108015815 108016863 108017793 108017793 108017958 108017989 108017989 108018127 108018127 108019817 108019817 108021498 108021499 118877649 118877649 139353183 139353183
